video_url,comentario,autor
https://www.youtube.com/watch?v=3xosRVxzjgA,"@dumplingg  exactly I got the same thing on my employee performance review. I was like OK well if I’m meeting expectations, I’m not gonna go and do more work and go above and beyond what I’m giving you is what you’re gonna get and especially if you’re paying me $15 an hour yeah you’re getting $15 an hour worth of work.",@seanm7539
https://www.youtube.com/watch?v=3xosRVxzjgA,"I didn’t even get “meets expectations,” instead I was told that they “understand that you have intellectual challenges” (referring to my autism) and that I needed to work even harder to compensate for it because my best wasn’t good enough.",@heartofthewild680
https://www.youtube.com/watch?v=3xosRVxzjgA,"​ @heartofthewild680 if you can get written evidence of this, you may be able to sue for discriminatory work practices. That is such offensive language and awful to blame you. Sorry you experienced that.",@saragarcia2787
https://www.youtube.com/watch?v=3xosRVxzjgA,"I didn’t even get “meets expectations,” instead I got called “intellectually challenged” (referring to my autism) and told that my best wasn’t good enough and I “have the potential to do better.”  And I also got screamed at in front of customers, twice (thankfully the customers who witnessed this were willing to stand up for me, although they seemed less concerned that I was getting screamed at and more annoyed that it was happening in front of them)",@heartofthewild680
https://www.youtube.com/watch?v=3xosRVxzjgA,"At my job, meets expectations is defined as ""meeting OR EXCEEDING expectations!"" So if exceeding expectations is the same as meeting expectations, why would I ever attempt exceeding expectations?!?",@Hypercube9
https://www.youtube.com/watch?v=3xosRVxzjgA,"Yep. It is never enough. ""Continuous Improvement"" is many companies motto. It really just never allows you to just do the job you were hired for, and nothing gets better.",@ST-rj8iu
https://www.youtube.com/watch?v=3xosRVxzjgA,"I recently talked to my mother about what it was like for her growing up during the height of the gulf war, the Vietnam war, the Korean war, the space race and the 70s political activism in Australia and one of the questions she didn't have an answer to- she kind of just went silent was ""how do you expect people to know if they never experience the things you did or you never tell them?""  Gen Z has got an utterly fucked world to deal with but so much of the fighting about this stuff between people in response to what is happening feels like either an amalgamation of ""what have the Romans ever done for us??"" or ""you ought to join the people screaming at street corners yelling ""death to Arasaka""  I don't know- what scares me is the sheer cold apathy that most people now seem to have or the creepily gleeful enjoyment I've seen in some people in watching the world flake into the dirt",@AlexQuinn-f2r
https://www.youtube.com/watch?v=3xosRVxzjgA,"In my industry, the reward for working hard and coming in every day (an industry with super high turnover) is more work piled on and less likely to lose your hours...",@infinitedragonbellyx.x
https://www.youtube.com/watch?v=3xosRVxzjgA,"I used to overwork too, but that's just because I get bored easily. It does suck at promotion time",@aworte3266
https://www.youtube.com/watch?v=3xosRVxzjgA,"Or in my case, no matter how hard I worked, I always got ""Needs improvement"" on my performance evaluation. Why should I stress myself out if you're just going to say it's no good anyways?",@kaijuultimax9407
https://www.youtube.com/watch?v=3xosRVxzjgA,"Millennial here: it was the first financial product my company had launched in 20 years (linked to the government). Chosen to design and deliver training to 5 sets of agency employees, and manage them as they processed orders for the next 6 months. It was so hard, the most stressful thing I ever did and after 5 months of doing this for no extra pay, I went off sick. Took 3 people to do what I was doing.  ""meets expectations"" I was furious AND STILL AM",@wastelanderone
https://www.youtube.com/watch?v=3xosRVxzjgA,"So true, I used to work seasonal at different locations for the same company and every year was a performance review, and i was very talented & skilled at my job but at the start of the season, every manager marked me way low at the start of the season and then marked me what i actually am at the end of the season, so that they can take all the credit for my ""improvement""!?!????????????? Hello!?!???? 😭😭😭😭",@shadowm2k7
https://www.youtube.com/watch?v=3xosRVxzjgA,"Never forget, performance reviews are always supposed to make you feel like you're not doing enough. It's toxic and insane, and has clearly worked considering productivity is through the roof, but not wages. If you're going to get paid the same and told you're not doing enough no matter what, never do beyond what you're expected 😊",@FyerBear
https://www.youtube.com/watch?v=3xosRVxzjgA,Nowadays doing the same exact thing would mean that you would receive even more work. That is everything they'll give you for performing up and beyond.,@furiousdestroyah9999
https://www.youtube.com/watch?v=3xosRVxzjgA,"They do that on purpose, so you keep doing more for the same pay. I hope you're okay now.",@francescafrancesca3554
https://www.youtube.com/watch?v=3xosRVxzjgA,What!? How could you stop busting your ass!? Think of the manager's bonus!!!,@Kyle496
https://www.youtube.com/watch?v=3xosRVxzjgA,"one of my mates once said ""dont give it 110% cos theyll see that as the norm, so give it around 80%""",@BatzInThaBelfry
https://www.youtube.com/watch?v=3xosRVxzjgA,"Agree on this, thats why i just do the same plus 1% every year, get meets expectations anyway so lets go! When i think i can get a raise i just jobhop.",@uKolektor
https://www.youtube.com/watch?v=3xosRVxzjgA,"My boss told me to work harder, so I did. Wanna know what she asked my co worker? “Why is she working so hard?”",@xXRainyCloudz
https://www.youtube.com/watch?v=3xosRVxzjgA,"you could do 2x the work ethic only to get slapped in the face with $1 raise, its not worth it, better to invest that time building up something else",@MisertheWizer
https://www.youtube.com/watch?v=3xosRVxzjgA,"This is my entire childhood. I had perfect grades, I was quiet in class, caused no troubles. I was also creative, gifted in writing and arts. On paper, the ideal student, right? Nope. I got the same comment every year: ""Good work, but doesn't participate enough in class and bad handwriting"". Now, in my brain, ""perfect grades"" means ""good"", not excellent, or brilliant, but ""good"". And no matter how good my work is, how creative I can be, I will always think that it means nothing until I also have a good handwriting and talk louder than the others. Also, none of my teachers remember me. They remember the class clowns and the guy who actes like douches. They don't remember the quiet, hard-working, gentle kids.",@trekadouble757
https://www.youtube.com/watch?v=3xosRVxzjgA,College is legal corporate share cropping,@SpanishAxolotl2
https://www.youtube.com/watch?v=3xosRVxzjgA,"I'm a high schooler who goes to a school with an EBR (Evidence Based Reasoning) grading system.  For each test there is a scale for 1-4. 1 is developing, practically meaning you either didn't do the work or failed the test. A 2 is called approaching expectations, and it's anything from barely not failing to <90%. A 3 is called Meets Expectations. If you get a majority 3s in a standard or half in an increasing order (like 2-2-3-3) you can get a 3 for that standard. Every class has multiple standards. Some tests only count for one standard while others count for multiple. 4s do exist, and they're called Exceeding Expectations. You'd think it'd be worth it to get a 4, but it's only for your prude. In reality, they count for the exact same as a 3, but are a few times harder to get. Most of the time they require out of class understanding or skills that get taught later in class. For STEM classes, a 4 can only be achieved if you answer a level 4 question, which may not even be on a test. For all of semester 1 this year there has not been a level 4 question in my AP Calculus BC class or my AP Computer Science A class or my Principles of Engineering class.  For an example of how the system works, a calc test has 4 standards. Standards 1 & 2 are about actually solving the problem, standard 3 is about explanations, and standard 4 is about notation errors and the like. If you get a 3 for every standard, then you get an A. A single 2 for any standard is a B. Multiple 2s are a C. A single 1 in any standards is a D or F for the class.   For an English class however, the standards may work differently. In my AP Language and Composition course, there a 3 standards, with each test counting in only 1 standard due to their nature. Standard 1 deals with analyzing passages, and so only Rhetorical Analysis essays are placed there. Standard 2 is about participation, so discussion and reflection grades go here. Standard 3 is about writing, so all the argumentative essays and creative writing are lumped in there.   It's a complicated system unique to each class and is detrimental to the students taking it. It both makes it easy to scrape by if you're barely good enough at each standard and the teacher likes you. However, if the teacher doesn't like you, it's very easy to give you a 2 and block you from achieving an A. My school is very competitive and a B or less is sometimes a cause for teasing in friend groups and lowers your social standing. And don't get me started on parental pressure. Even if your parents stop pressuring you the pressure becomes self enforced.   A lot of other students I know cheat extensively on exams, from learning questions and answers for a math test or learning a prompt for an essay, or simply straight up lying to a teacher for an extension. A lot of people miss tests so they can take them later and have additional prep time. I don't know anyone who genuinely likes their classes and would go to them if they weren't required for college applications. Well, not technically required, but practically.  All of this basically ends up with students cheating, lying, working their butts off to get a grade that says that they simply met expectations. A grade that feels meaningless in a meaningless class. A majority of the people in my AP English class don't plan to go into a career anywhere near Language and Composition.   If you're curious, the school is Adlai E. Stevenson Highschool and the system is only in place because our principal gets money from it and from endorsing it. If your school is considering it, please either switch to another school or convince them not to. A longtime teacher left the school and published a report detailing all the issues with the system and why he left because of it.   TLDR: My school has a BS grading system that doesn't make sense and states that doing your all is simply ""meeting expectations"".",@scitimas12
